Priority comparison: PW vs TTC (10000p_150d)
Sorted by priority descending (highest priority number = most important)
Patient ID   PW    TTC    Priority  Verdict
      1240    N      N         578  neither
      9421    N      N         577  neither
       770    N      N         576  neither
      5188    N      N         575  neither
      2297    N      N         574  neither
      6458    N      N         573  neither
      7601    N      N         572  neither
      1816    Y      Y         571   both
      4205    N      N         570  neither
      4243    N      N         569  neither
      9221    N      N         568  neither
      9294    Y      Y         567   both
      9374    N      Y         566  TTC only
      4143    N      N         565  neither
      9204    N      N         564  neither
      3362    N      N         563  neither
       376    Y      Y         562   both
      9913    Y      N         561  PW only
      2170    Y      Y         560   both
      1875    N      N         559  neither
      9665    Y      Y         558   both
      4311    N      N         557  neither
       633    N      N         556  neither
      9454    N      N         555  neither
      4236    Y      Y         554   both
      9822    N      N         553  neither
      5065    N      N         552  neither
      2744    Y      Y         551   both
        12    N      N         550  neither
      4227    Y      N         549  PW only
      6948    Y      Y         548   both
      8168    N      N         547  neither
      6195    N      N         546  neither
      7385    N      N         545  neither
      2520    Y      N         544  PW only
      9999    N      Y         543  TTC only
      6246    Y      Y         542   both
      6418    N      N         541  neither
      5439    N      N         540  neither
      8243    Y      Y         539   both
       679    Y      Y         538   both
       266    Y      Y         537   both
